Mode,TestName,NumberActualBugTotal,NoLeaksTotal,NoLeaksWithRewriteTotal,NoLeaksResolvedViaReplayTotal,NoPanicsTotal,NoPanicsVerifiedViaReplayTotal,NoUnexpectedPanicsInReplayTotal,NoProbInRecordingTotal,NumberActualBugUnique,NoLeaksUnique,NoLeaksWithRewriteUnique,NoLeaksResolvedViaReplayUnique,NoPanicsUnique,NoPanicsVerifiedViaReplayUnique,NoUnexpectedPanicsInReplayUnique
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,61,6,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,62,6,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,63,6,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,64,6,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,65,6,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,65,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,66,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,67,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,68,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,69,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,70,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,71,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,72,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,73,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,74,5,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,74,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,75,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,76,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,77,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,78,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,79,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,80,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,81,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,82,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,83,4,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,83,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,84,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,85,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,86,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,87,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,88,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,89,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,90,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,91,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,92,3,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,92,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,93,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,94,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,95,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,96,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,97,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,98,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,99,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,100,2,0,0,0,0,0
GoPie,TestA03_Mixed,1,1,0,0,0,0,0,0,101,2,0,0,0,0,0
GoPieHB,TestA03_Mixed,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0
GoPieHB,TestA03_Mixed,2,1,0,0,0,0,0,0,7,1,0,0,0,0,0
GoPieHB,TestA03_Mixed,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
GoPieHB,TestA03_Mixed,2,1,0,0,0,0,0,0,9,1,0,0,0,0,0
GoPieHB,TestA03_Mixed,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0
GoPieHB,TestA03_Mixed,2,1,0,0,0,0,0,0,11,1,0,0,0,0,0
